datetime,state,district_name,market_name,commodity_name,variety,tempmax,tempmin,temp,dew,humidity,precip,windspeed,solarradiation,uvindex,min_price,max_price,modal_price
22-02-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,18.7,25.6,16.4,59,0,15.5,258.6,10,,,
23-02-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,17.5,24.5,12.5,49.7,0,118.4,286.6,10,,,
24-02-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31.2,16.7,23.5,10.5,46.5,0,15.8,287.7,10,,,
25-02-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,12.4,23.5,9.1,43.7,0,16.9,287.5,10,,,
26-02-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,16.3,23.6,8.6,40.8,0,22.3,291.2,10,,,
27-02-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,16.9,23.9,12.1,49.6,0,13,289.3,10,,,
28-02-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,17.1,24.2,10.9,45.6,0,12.2,291.6,10,,,
01-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,18.2,25,10.6,43.1,0,25.9,282.1,10,,,
02-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,17.4,23.9,4.3,30.4,0,22.3,280.5,10,,,
03-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,17.4,24,7.3,35.8,0,27.7,269.2,9,,,
04-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,16.7,24.5,7.1,36.3,0,22.3,286.8,10,,,
05-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,17.6,24.5,10,41.5,0,18.4,296.7,10,,,
06-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,18.2,24.4,12.1,47.1,0,22.3,270.9,10,,,
07-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,17.5,23.4,15.5,61.6,0,22.3,283.1,10,,,
08-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,19.1,25,16.2,61.5,0.1,14.4,261.3,10,,,
09-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,19.3,26.1,13.1,48,0,18.4,291.8,10,,,
10-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,19,26.2,9.3,37.5,0,18.4,300.4,10,,,
11-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,19,25.9,7.8,34.2,0,19.8,303.9,10,,,
12-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,18.8,26.4,7.6,32.1,0,17.3,304.1,10,,,
13-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,18.9,26.3,8.7,34.2,0,22.3,299.3,10,,,
14-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,19.5,26.4,10.5,38.3,0,22.3,298.5,10,,,
15-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,20.7,26.6,12.3,43.3,0,18.4,291,10,,,
16-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,19.6,26.7,13.1,47.1,0,22.3,249,10,,,
17-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,19.6,26.7,11.5,42.2,0,14.8,291.9,10,,,
18-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,20.8,26.7,15,52.2,0,18.4,231.5,9,,,
19-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,19,24.6,17.9,68.7,0,27.7,271.6,10,,,
20-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,20.9,24.6,18.2,68.8,2,18.4,244.5,9,,,
21-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,20.1,25.6,18.3,66.8,1.3,22.3,264.8,10,,,
22-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,20.6,26,18.4,65.2,3.4,11.2,153.4,8,,,
23-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,21.4,25.4,18.6,66.8,8.1,18.4,172.3,10,,,
24-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,21.1,25.6,19.4,70.4,0.1,17.5,233.2,10,,,
25-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,21.3,26.2,19.3,67,0.2,15.5,264.8,10,,,
26-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,20.5,26.5,18.7,63.3,0,14.8,292.1,10,,,
27-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,20.9,27,18.4,60.8,0,14.8,288.3,10,,,
28-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,22,27.4,18.1,58.7,0,18.4,317.2,10,,,
29-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35,22,27.4,19.4,64,0,20.5,287.5,10,,,
30-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35,21.8,27.8,17.8,57.5,0.1,18.4,257.3,10,,,
31-03-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,22.2,27.8,16.6,52.6,0,22.3,293,10,,,
01-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35,22.6,27,17.1,57.2,0,20.5,271.5,10,,,
02-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,21.5,26.7,17,57,0,14.8,284.1,10,,,
03-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,21.4,26.9,17.5,58.1,0,18.4,327.3,10,,,
04-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,20.8,27.5,15.7,52.9,0,22.3,331.5,10,,,
05-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,21,27.2,14.2,48.8,0,18.4,328.8,10,,,
06-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,20.2,27.1,14.9,50.3,0,27.7,327.6,10,,,
07-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,20.5,27.5,15.7,51.6,0.1,20.9,336.5,10,,,
08-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,20.8,26.7,17.8,60.1,0.4,21.2,293.3,10,,,
09-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,20.7,27.2,18.4,60.6,0.1,16.6,304.7,10,,,
10-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,20.4,26.8,17.9,59.6,0,19.1,243,9,,,
11-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,22.1,27.2,18.2,59.9,0.1,18.4,231.5,10,,,
12-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,20.4,25.6,19,68.7,9.9,22.3,237.5,10,,,
13-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,19.9,23.8,19.2,76.1,18,31.7,243.3,10,,,
14-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,19,23.6,20.1,81.7,12,26.6,200.8,10,,,
15-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,20.1,24.5,19,72.9,1.8,27.7,309.8,10,,,
16-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,37,19.9,26.8,20.3,69,4,20.5,322.1,10,,,
17-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,21,25.5,19.1,69.3,5.1,27.7,320.5,10,,,
18-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,21.6,26,19.5,69.3,0.3,18.4,321.1,10,,,
19-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,21,26.6,19.5,67.2,6.1,16.9,262,10,,,
20-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35,22,28.4,17.5,53.5,0,16.6,315.1,10,,,
21-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35,23,28.4,18.5,57.6,0,14.8,328.1,10,,,
22-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,22.2,27.9,17.9,56.8,0,18.4,321.8,10,,,
23-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,22.6,26.7,18.7,62.2,0.2,18.4,259.7,10,,,
24-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,21,27.4,18.2,58.7,0.1,22.3,304,10,,,
25-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.9,20.6,28.1,17.2,54.9,0,15.5,270.1,10,,,
26-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.9,22.4,28.7,16.6,52.2,0,19.1,316.5,10,,,
27-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35,22.9,29,17.2,50.6,0,18.7,329.3,10,,,
28-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.9,22.2,28.4,17.4,53.3,0,18.4,331.3,10,,,
29-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,35.9,21.4,28.2,19.1,62,0.2,27.7,310.5,10,,,
30-04-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,21.2,27.5,20,64.5,0.1,15.1,295.9,10,,,
01-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34.5,21,26,18.9,66.3,1,18.4,275,10,,,
02-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,22.1,26.7,19.4,65,0.8,18.4,280.5,10,,,
03-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,22,28.1,19.5,60.8,0.6,13,313.2,10,,,
04-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,21.9,26.8,20.2,67.7,2.7,20.5,290.7,10,,,
05-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,20.1,24.8,19.9,75.3,15.2,27.7,216.8,10,,,
06-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,21.1,25.7,19.9,72,2.4,18.4,280.5,10,,,
07-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,21.7,27,19.6,65.2,0.1,22.3,292,10,,,
08-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,34,21.9,26.5,19.4,65.6,0.9,18.5,220.3,9,,,
09-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,20.5,25.1,19.8,72.4,9.5,18.4,218.4,10,,,
10-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,21.5,24.2,19.9,77.4,4.9,24.5,96.6,3,,,
11-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,20.8,23.1,17.9,73.2,1.5,29.5,59.9,3,,,
12-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,24,19.2,22,18.8,82.3,3.6,20.5,57.1,4,,,
13-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,17.7,22.5,20.1,86.6,12.3,21.6,179.9,8,,,
14-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,21,23.7,21.2,86.3,13.7,22.3,231.8,7,,,
15-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,19.5,24.3,21,82.5,18.2,15.5,227.7,9,,,
16-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27.9,20.8,23.1,21.1,89.1,32.5,11.5,226.3,9,,,
17-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,19.9,23.2,21.1,88.4,17.2,11.2,195.9,8,,,
18-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,20.3,23.1,21.1,88.5,12.6,11.2,112.3,7,,,
19-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,22,18.8,20.9,19,89,8.5,29.5,73.6,6,,,
20-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,19.1,22.7,19.7,83.8,0.3,27.7,316.6,10,,,
21-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,20.2,23.4,19.4,79.3,0.7,25.9,263,9,,,
22-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,18.8,22.8,19.2,80.6,0.1,23.8,245.1,8,,,
23-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,19.3,24.4,20,77.7,0,22.3,315.2,10,,,
24-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,20.2,25.7,20.3,74.1,3,18.4,297.4,10,,,
25-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,21.9,26.5,19.9,68.5,0.7,11.2,303.1,10,,,
26-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,20.9,25.1,19.8,73.3,5.3,18.4,224,10,,,
27-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,21.1,25,19.4,73.1,5.8,27.7,264.5,10,,,
28-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,20.4,25,19.1,71.8,1,22.3,319.3,10,,,
29-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,18.9,24.3,18.8,72.8,0.1,27.7,314.7,10,,,
30-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,19.6,24.7,19.6,75.1,2.9,14.8,238.4,10,,,
31-05-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,17.6,24.3,19.6,76.6,7.6,16.6,183.2,7,,,
01-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,20.4,24.5,19.7,76.2,2.3,18.4,235.3,9,,,
02-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,20.1,24.3,19.7,77.1,4.9,25.9,268.4,10,,,
03-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,20.4,25.2,20.1,74.9,3.4,18.4,295.6,10,,,
04-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,33,20.9,26.1,19.8,70.6,1.3,14.8,297.4,10,,,
05-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,20.9,24.5,20,76.9,10.3,27.7,271.3,10,,,
06-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,20.2,24.5,19.6,75.1,5.9,14,226.6,9,,,
07-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,20.2,24.4,20.7,80.3,4.6,18.4,245.8,9,,,
08-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,20.7,24.1,20,78.7,2.3,22.3,265,10,,,
09-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,20.4,24.6,19.7,75.6,0.5,18.4,309.2,10,,,
10-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,20.8,24.6,19.6,74.8,0,22.3,299.1,9,,,
11-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29.8,20.3,24.2,18.7,72.7,0.8,27.7,271,9,,,
12-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,20.2,24.1,19.1,74.5,1.5,22.3,216.3,9,,,
13-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,19.5,24.2,18.7,72.3,2.3,18.4,272.6,10,,,
14-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,20,24.3,19.6,76.5,3.8,27.7,259.3,10,,,
15-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,19.9,24.2,20.1,78.5,0.9,14.8,221.7,9,,,
16-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,20.2,24.7,19.7,74.5,7.2,24.1,212.7,10,,,
17-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,20.1,24.6,20,76.8,9.3,18.4,189.9,7,,,
18-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,20.2,24.1,20.2,79.6,21.6,24.1,241.5,9,,,
19-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,17.3,23.5,19.9,81.1,15.8,20.5,262.3,10,,,
20-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,19.5,23.5,19.6,79.8,6.6,27.7,252.8,9,,,
21-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27.3,18.8,22.8,19.5,81.9,4.6,25.9,195.8,8,,,
22-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,19.2,23.2,19.1,78.5,0.1,27.7,173.4,7,,,
23-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,20.3,23.5,19.2,77.2,0.2,27.7,253.2,9,,,
24-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,20.7,23.8,18.9,74.8,0,25.9,261.9,9,,,
25-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,20.2,23.1,19.1,78.4,0.1,36,183.8,10,,,
26-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,19.1,23.3,18.3,74.4,0,27.7,299.8,10,,,
27-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,19.1,23.5,18.5,74.3,0,33.5,277.9,9,,,
28-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,19.7,23.5,19.1,76.9,0.2,25.9,230.3,10,,,
29-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,20,23.8,19.4,77.1,0.3,27.7,200.3,7,,,
30-06-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,19.7,22.5,19.8,85.3,8.2,27.7,241.8,9,,,
01-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,19.7,23.5,19.4,78.5,6.3,28.8,283.3,9,,,
02-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,19.7,24,19.5,76.6,5.6,27.7,243.3,8,,,
03-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26.5,15.5,22.3,18.8,81.5,0.9,24.8,161.5,7,,,
04-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,24,13.4,21.6,18.8,84.1,0.5,26.3,56.7,3,,,
05-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25,19.9,22.1,19.3,84.3,8.6,24.1,29.3,1,,,
06-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25,18.4,21.7,19.3,86,1.8,24.1,50.2,4,,,
07-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25,19.4,21.8,19.4,86.2,1.6,27.7,143.2,9,,,
08-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,18.7,22.2,19.1,82.9,1.7,27.4,174.9,7,,,
09-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25,18.1,21.6,19.7,89.2,18.8,27.7,26.5,1,,,
10-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25,19.9,22,19.3,85.1,3.1,28.4,184.6,7,,,
11-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,24.5,16,21.5,19,85.5,2.4,28.4,159.8,7,,,
12-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,19.8,22.4,19.2,82.4,0.4,36,247.9,9,,,
13-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25,19.3,22,18.8,82.4,1.4,28.1,206.5,7,,,
14-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25.9,18.4,21.3,18,81.8,0.1,38.9,245.4,8,,,
15-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25.8,19.9,22.1,18.6,80.9,0.3,32.8,231.1,8,,,
16-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,20.6,22.6,19.4,82.5,0.7,33.5,245.4,8,,,
17-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,20.8,22.9,19.8,82.8,12.7,27.7,171.6,8,,,
18-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,24,20.1,22.1,19.9,87.8,3.8,14.8,204.6,7,,,
19-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,29,20,23.4,20.1,82.4,3.9,27.7,253.7,9,,,
20-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,20.9,24.5,20.4,79.2,12.3,22.3,260.5,9,,,
21-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,20.6,24.2,20.2,78.8,4.9,16.6,230.3,9,,,
22-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,20.3,23.6,20.3,82.2,4.7,22.3,173.9,6,,,
23-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,19.9,22.8,20,84.5,3.1,18.7,245,8,,,
24-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,19.2,22.6,19.5,83,5.7,18.4,180.1,7,,,
25-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,18.4,23.1,19.4,80.6,1.5,22.3,270.8,9,,,
26-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,20.6,23.6,19.4,78.2,6.1,18.4,189.2,8,,,
27-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,20,24.3,19.8,77.1,3.1,14.8,213.8,9,,,
28-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,20.8,25.3,20.1,73.9,0.6,9.4,214.7,8,,,
29-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,32,19.6,25.4,20.4,74.3,4.6,20.5,255.1,9,,,
30-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,20.2,25,20,75.1,19.9,22.3,232.7,10,,,
31-07-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,31,20.1,25,20.3,76.5,15.5,18.4,261.6,10,,,
01-08-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,20.4,24.2,20.7,81.6,17.8,16.2,235.8,9,,,
02-08-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,30,20.8,24,20.3,80.9,25.9,22.3,205.4,8,,,
03-08-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27.7,20.1,23.3,20.4,84.3,9.9,11.2,181.8,8,,,
04-08-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25.6,19.9,22.1,20.4,90,9.8,16.6,157.2,9,,,
05-08-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,24,19,21.9,19.2,84.9,0.7,44.6,137,7,,,
06-08-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25,18.2,22.1,19.1,83.1,0.3,34.6,256.4,9,,,
07-08-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25,19.6,22.1,19.6,86.2,0.9,36,167.1,6,,,
08-08-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,19.6,22.3,19.4,83.9,0.2,44.6,126,7,,,
09-08-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,25.5,20.1,21.8,18.8,83.3,0.2,32.4,223,8,,,
10-08-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,19,22.2,18.3,78.6,0,37.1,270,8,,,
11-08-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,26,20.5,22.4,18.7,79.6,0.1,31.7,250.2,9,,,
12-08-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,27,19.1,23.2,18.9,77,0,31.7,306.3,10,,,
13-08-2022,Karnataka,Chamrajnagar,Chamaraj Nagar,Banana - Green,Banana - Green,28,18.3,23.1,18.5,75.9,0.3,23,268.2,10,,,
